quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date
2100300120132113,51.797,55.871,14,25,3,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132120,100.163,95.682,9,322,94,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132121,101.55,102.903,5,366,73,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132123,73.419,63.782,9,91,30,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132130,59.893,64.392,4,22,6,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132131,71.778,57.837,11,19,7,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132132,90.875,80.341,6,203,45,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120133002,31.235,12.953,12,37,6,INDEPENDENCIA,2022,3,2022Q3,2022-07-01
2100300120132113,51.797,55.871,14,25,3,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132120,100.163,95.682,9,322,94,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132121,101.55,102.903,5,366,73,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132122,101.667,100.021,7,294,105,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132123,73.419,63.782,9,91,30,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132130,59.893,64.392,4,22,6,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132131,71.778,57.837,11,19,7,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132132,90.875,80.341,6,203,45,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132133,101.377,82.1,4,16,7,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132301,128.061,85.94,7,189,43,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132303,105.364,106.478,5,234,82,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132311,44.03,24.028,13,12,4,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132312,84.19,62.496,11,21,12,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132313,50.355,28.066,10,112,29,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132330,91.359,89.816,8,251,39,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132331,80.257,60.757,9,62,33,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132332,113.025,89.473,7,38,29,RIMAC,2022,3,2022Q3,2022-07-01
2100300120132333,72.748,55.211,10,91,30,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133002,31.235,12.953,12,37,6,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133003,47.341,95.894,3,1,1,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133020,131.046,131.946,6,139,48,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133021,29.771,25.953,9,15,5,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133022,92.567,85.542,6,150,72,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133023,115.208,113.458,5,204,69,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133030,109.329,99.838,64,5,4,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133032,37.124,23.565,36,75,12,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133200,84.251,71.534,8,138,50,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133201,89.693,82.222,6,258,69,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133202,70.221,29.729,10,273,61,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133203,71.566,52.978,8,274,63,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133210,59.238,60.299,6,54,15,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133211,31.715,28.687,5,34,8,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133212,51.855,54.039,5,157,50,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133220,84.21,64.715,7,359,52,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133221,101.292,94.988,7,334,99,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133222,100.154,90.147,6,196,63,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133223,116.236,113.194,6,258,77,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133230,78.744,62.65,8,62,32,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133231,133.042,140.318,5,141,28,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133232,81.278,76.433,7,162,44,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133233,53.757,41.598,8,79,24,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133322,96.578,71.249,12,31,12,RIMAC,2022,3,2022Q3,2022-07-01
2100300120310111,59.598,24.534,10,129,15,RIMAC,2022,3,2022Q3,2022-07-01
2100300120311000,89.932,74.498,8,112,24,RIMAC,2022,3,2022Q3,2022-07-01
2100300120311001,112.576,118.65,6,145,48,RIMAC,2022,3,2022Q3,2022-07-01
2100300120311010,77.789,70.841,7,28,15,RIMAC,2022,3,2022Q3,2022-07-01
2100300120311011,82.941,55.395,9,20,7,RIMAC,2022,3,2022Q3,2022-07-01
2100300120311100,58.376,60.295,8,99,17,RIMAC,2022,3,2022Q3,2022-07-01
2100300120133312,95.443,92.043,10,335,58,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133313,73.886,44.765,8,104,38,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133320,96.185,104.649,11,54,18,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133321,107.856,96.592,10,155,49,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133322,96.578,71.249,12,31,12,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133323,95.421,101.942,7,308,74,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133330,134.539,141.444,5,117,43,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133331,81.5,76.182,6,126,46,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133332,105.127,112.148,5,258,76,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120133333,106.205,111.039,6,342,84,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311100,58.376,60.295,8,99,17,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311101,107.944,124.513,5,40,21,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311102,109.694,101.958,8,96,30,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311103,133.621,155.01,3,141,49,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311110,112.67,111.811,6,267,117,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311111,140.97,134.827,9,49,30,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311112,110.443,112.936,6,579,82,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311113,124.74,106.587,5,50,11,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311120,87.852,94.343,13,49,21,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311121,117.092,132.66,5,275,102,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311122,52.668,53.497,17,208,40,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311123,100.242,112.241,9,408,84,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311130,128.432,145.358,4,210,76,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311131,66.922,61.635,17,356,32,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311132,90.961,89.529,22,214,51,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311133,40.405,34.509,9,451,44,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311301,62.985,53.736,12,116,45,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311310,89.377,99.417,10,193,59,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120311311,72.944,52.941,9,109,26,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022202,54.862,27.791,15,81,30,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022203,57.93,20.806,15,70,26,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022212,46.017,21.163,11,25,6,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022213,93.307,100.353,7,43,20,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022220,95.266,92.035,9,31,20,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022221,48.836,37.893,4,7,1,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022222,113.447,119.019,5,228,61,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022223,170.623,193.696,2,11,7,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022232,44.334,47.702,5,2,1,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022233,114.451,111.887,5,23,13,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022302,150.785,165.9,4,146,27,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022303,44.275,26.82,9,87,36,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022310,123.37,135.356,11,37,18,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022311,79.814,67.532,6,13,5,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022312,98.053,117.192,7,33,11,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022313,125.574,147.309,5,256,75,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022320,72.31,69.571,12,26,8,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022321,100.14,93.482,6,361,97,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022322,111.653,118.279,4,275,82,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121022330,98.449,93.48,5,325,104,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121023201,60.391,16.427,26,8,3,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121023202,102.722,110.622,6,337,78,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121023210,29.148,21.344,8,23,5,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200000,117.527,129.974,5,141,46,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200001,113.142,112.418,6,169,67,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200002,95.534,69.385,7,37,14,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200003,101.153,94.975,9,161,38,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200010,122.831,117.727,5,206,69,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200011,104.216,107.684,5,285,85,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200020,11.067,10.301,9,34,4,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200021,52.387,24.082,13,167,13,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200022,87.64,83.449,7,25,11,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200023,22.906,17.397,6,4,4,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200030,73.817,47.689,7,307,56,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200031,95.134,91.29,6,155,39,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200032,101.728,93.507,5,143,49,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200033,90.761,85.199,5,22,8,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200201,91.377,99.234,8,162,31,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300121200210,168.741,168.77,4,14,4,EL AGUSTINO,2022,3,2022Q3,2022-07-01
2100300120300132,76.734,46.204,14,134,28,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300133,96.146,92.154,7,107,46,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300310,62.936,32.414,9,97,28,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300311,92.863,46.369,7,211,34,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300312,96.169,100.295,4,91,40,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300313,120.374,130.145,5,300,107,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301022,119.786,94.113,5,56,25,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301023,83.18,59.003,8,159,42,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301030,109.292,102.309,5,217,81,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301031,127.592,126.2,5,179,66,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301032,70.073,27.694,12,99,34,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301033,64.41,39.243,10,272,54,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301120,115.566,126.123,15,180,63,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301121,110.092,115.719,6,267,71,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301122,83.584,24.836,13,209,49,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301123,70.115,22.704,10,172,48,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301130,68.494,20.687,12,86,19,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301132,47.889,21.996,19,38,16,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301200,57.705,47.862,7,39,13,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301201,50.644,29.656,10,177,26,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301202,126.574,121.481,4,210,82,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301210,92.308,71.413,8,242,68,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301211,95.421,79.93,6,306,89,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301300,91.932,71.713,9,288,59,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301301,89.101,77.278,14,208,54,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120301310,140.693,146.568,4,128,19,BELLAVISTA,2022,3,2022Q3,2022-07-01
2100300120300202,93.637,71.374,9,36,11,LA PUNTA,2022,3,2022Q3,2022-07-01
2100300120300203,79.042,52.943,30,34,13,LA PUNTA,2022,3,2022Q3,2022-07-01
2100300120300212,47.093,21.673,9,16,5,LA PUNTA,2022,3,2022Q3,2022-07-01
2100300120300220,109.257,70.581,13,24,16,LA PUNTA,2022,3,2022Q3,2022-07-01
2100300120300221,121.682,80.601,13,10,5,LA PUNTA,2022,3,2022Q3,2022-07-01
2100300120300312,96.169,100.295,4,91,40,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120300313,120.374,130.145,5,300,107,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120300331,111.183,120.411,4,21,14,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301200,57.705,47.862,7,39,13,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301201,50.644,29.656,10,177,26,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301202,126.574,121.481,4,210,82,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301203,118.838,112.728,5,282,100,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301210,92.308,71.413,8,242,68,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301211,95.421,79.93,6,306,89,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301212,145.322,136.022,7,339,83,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301213,113.768,111.149,6,575,107,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301220,101.996,107.502,5,55,36,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301221,126.389,122.809,7,310,78,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301223,97.864,92.233,5,43,4,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301230,126.116,122.219,5,330,96,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301231,120.108,124.201,7,282,83,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301232,120.241,125.279,4,97,42,LA PERLA,2022,3,2022Q3,2022-07-01
2100300120301133,103.306,114.243,3,30,9,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301211,95.421,79.93,6,306,89,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301213,113.768,111.149,6,575,107,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301230,126.116,122.219,5,330,96,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301231,120.108,124.201,7,282,83,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301232,120.241,125.279,4,97,42,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301233,112.961,114.332,7,369,132,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301300,91.932,71.713,9,288,59,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301301,89.101,77.278,14,208,54,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301302,113.727,110.454,7,992,102,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301303,119.579,105.193,6,270,81,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301310,140.693,146.568,4,128,19,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301311,114.482,122.827,5,252,74,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301312,134.549,121.386,5,369,54,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301313,57.616,68.822,2,49,22,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301320,96.855,87.019,8,349,100,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301321,117.273,103.743,6,397,132,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301322,129.249,111.775,7,347,106,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301323,126.685,119.192,7,738,175,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301330,130.026,123.219,5,372,107,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301331,108.946,102.707,7,142,54,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301332,112.215,102.05,9,353,89,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301333,108.018,101.037,9,270,80,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303011,109.293,69.882,4,15,7,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303100,122.374,126.68,5,83,32,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303101,125.316,118.352,5,918,218,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303103,125.134,166.165,3,1,1,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303110,111.376,112.813,6,445,130,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303111,113.064,112.324,6,295,100,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303112,140.554,117.662,6,120,35,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120303113,125.346,120.275,5,272,100,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310022,132.472,131.091,6,298,52,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310200,118.282,107.365,7,306,89,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310202,79.441,81.488,6,309,125,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310220,84.104,80.887,6,342,132,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310222,121.821,126.526,8,333,78,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120310223,123.228,114.745,7,615,115,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120312000,105.879,84.003,14,412,110,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120312001,119.253,126.652,6,392,129,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120312002,109.558,102.647,7,460,114,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120312003,120.94,122.979,5,584,126,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120312020,101.876,104.646,7,144,61,SAN MIGUEL,2022,3,2022Q3,2022-07-01
2100300120301331,108.946,102.707,7,142,54,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120301333,108.018,101.037,9,270,80,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310202,79.441,81.488,6,309,125,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310203,110.991,103.82,7,288,92,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310212,96.757,82.869,7,444,122,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310213,96.443,86.731,6,342,114,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310220,84.104,80.887,6,342,132,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310221,108.284,98.206,7,336,118,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310222,121.821,126.526,8,333,78,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310223,123.228,114.745,7,615,115,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310230,113.726,114.764,5,434,119,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310231,112.11,100.64,12,247,78,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310232,129.309,123.53,6,504,135,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310233,122.961,124.433,6,308,102,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310302,101.429,96.915,6,473,130,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310303,99.975,89.979,8,599,170,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310320,109.098,100.791,7,295,110,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310321,105.745,102.389,6,662,163,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310322,121.517,111.219,5,456,148,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120312001,119.253,126.652,6,392,129,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120312010,116.464,111.296,6,572,163,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120312011,132.181,124.682,5,266,93,PUEBLO LIBRE,2022,3,2022Q3,2022-07-01
2100300120310033,82.804,74.415,8,92,40,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310102,121.25,111.33,7,89,46,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310103,101.008,91.085,8,274,91,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310120,110.603,113.478,6,279,86,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310121,108.89,104.438,6,363,124,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310122,103.504,97.642,6,208,90,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310123,118.145,116.47,6,411,119,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310130,90.305,83.804,7,218,78,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310132,117.369,108.627,7,257,90,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310133,61.742,58.559,11,32,21,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310211,132.47,134.125,6,159,62,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310213,96.443,86.731,6,342,114,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310300,109.709,104.546,5,232,86,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310301,113.468,107.213,5,725,152,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310302,101.429,96.915,6,473,130,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310303,99.975,89.979,8,599,170,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310310,90.536,78.337,11,180,62,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310312,111.934,98.708,7,461,117,BREÑA,2022,3,2022Q3,2022-07-01
2100300120310233,122.961,124.433,6,308,102,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310303,99.975,89.979,8,599,170,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310310,90.536,78.337,11,180,62,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310311,62.775,31.393,9,168,39,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310312,111.934,98.708,7,461,117,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310313,103.22,90.393,7,361,62,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310320,109.098,100.791,7,295,110,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310321,105.745,102.389,6,662,163,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310322,121.517,111.219,5,456,148,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310323,101.854,92.375,6,486,144,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310330,100.764,95.779,6,388,117,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310331,118.665,113.134,7,251,80,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310332,105.005,87.607,8,170,61,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310333,127.815,131.26,23,123,57,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312011,132.181,124.682,5,266,93,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312013,120.875,116.694,6,783,192,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312100,112.876,103.207,6,586,132,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312101,91.526,79.739,7,642,175,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312102,116.062,101.464,7,463,99,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312103,99.177,77.351,8,346,80,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312110,124.848,117.549,7,468,136,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120312120,106.303,88.252,7,568,140,JESUS MARIA,2022,3,2022Q3,2022-07-01
2100300120310332,105.005,87.607,8,170,61,LINCE,2022,3,2022Q3,2022-07-01
2100300120310333,127.815,131.26,23,123,57,LINCE,2022,3,2022Q3,2022-07-01
2100300120311222,120.841,103.064,7,491,145,LINCE,2022,3,2022Q3,2022-07-01
2100300120311223,92.508,93.723,6,241,84,LINCE,2022,3,2022Q3,2022-07-01
2100300120312101,91.526,79.739,7,642,175,LINCE,2022,3,2022Q3,2022-07-01
2100300120312103,99.177,77.351,8,346,80,LINCE,2022,3,2022Q3,2022-07-01
2100300120312110,124.848,117.549,7,468,136,LINCE,2022,3,2022Q3,2022-07-01
2100300120312111,143.642,137.848,5,620,167,LINCE,2022,3,2022Q3,2022-07-01
2100300120312112,120.242,110.831,7,493,129,LINCE,2022,3,2022Q3,2022-07-01
2100300120312113,126.452,115.681,7,400,99,LINCE,2022,3,2022Q3,2022-07-01
2100300120313000,101.879,91.095,8,259,110,LINCE,2022,3,2022Q3,2022-07-01
2100300120313001,136.266,138.017,8,200,90,LINCE,2022,3,2022Q3,2022-07-01
2100300120313002,122.314,112.314,6,360,129,LINCE,2022,3,2022Q3,2022-07-01
2100300120313003,109.233,106.839,10,350,133,LINCE,2022,3,2022Q3,2022-07-01
2100300120313010,106.915,86.441,7,444,85,LINCE,2022,3,2022Q3,2022-07-01
2100300120313012,74.443,73.604,5,132,58,LINCE,2022,3,2022Q3,2022-07-01
