,quadkey,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,DISTRITO,year,quarter,year_quarter,date,Fecha_Entrada,post
1482,2100300120112321,19.539,2.733,12,13,6,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1483,2100300120112122,20.142,5.08,10,29,8,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1484,2100300120111222,40.406,6.4,26,11,4,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1485,2100300120112312,27.864,2.712,11,3,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1486,2100300120112213,26.44,4.327,21,18,8,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1487,2100300120110230,15.1,4.022,50,11,2,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1488,2100300120112103,26.052,5.137,17,48,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1489,2100300120130103,32.317,5.075,9,4,3,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1490,2100300120112132,23.652,2.461,33,13,2,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1491,2100300120112231,24.112,3.681,38,24,12,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1492,2100300120110223,41.059,34.721,4,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1493,2100300120112123,9.411,2.167,86,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1494,2100300120112003,39.591,5.957,12,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1495,2100300120110333,9.496,2.703,21,5,5,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1496,2100300120112203,21.421,2.952,15,7,2,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1497,2100300120112102,19.543,4.105,12,4,2,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1498,2100300120112210,62.497,7.208,12,4,2,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1499,2100300120130011,22.847,3.421,24,15,3,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1500,2100300120112322,29.116,5.436,11,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1501,2100300120130120,20.005,5.213,74,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1502,2100300120112323,0.619,0.074,87,1,1,COMAS,2019,1,2019Q1,2019Q1,2021Q2,0
1503,2100300120331210,22.537,4.888,14,85,46,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1504,2100300120331032,26.161,5.861,17,234,63,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1505,2100300120331031,18.817,4.3,33,126,37,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1506,2100300120331030,27.904,5.0,24,262,74,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1507,2100300120331212,26.624,3.976,20,63,20,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1508,2100300120331012,32.875,8.081,15,241,73,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1509,2100300120331211,18.848,4.23,44,120,17,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1510,2100300120331021,25.776,6.358,11,220,33,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1511,2100300120331011,29.761,6.411,14,199,47,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1512,2100300120331122,29.622,6.671,26,157,28,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1513,2100300120331120,21.82,3.712,19,177,31,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1514,2100300120331213,14.502,2.506,36,23,10,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1515,2100300120331013,34.842,5.496,19,164,50,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1516,2100300120331033,24.671,5.646,15,36,12,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1517,2100300120331023,51.436,17.636,12,63,10,BARRANCO,2019,1,2019Q1,2019Q1,2021Q1,0
1518,2100300121222001,13.053,4.088,15,64,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1519,2100300121220232,21.409,4.297,12,23,11,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1520,2100300121220023,26.487,4.497,40,413,47,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1521,2100300121220030,23.394,4.068,16,148,15,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1522,2100300121222032,12.366,1.823,32,48,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1523,2100300121220212,22.107,4.127,16,29,7,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1524,2100300121220211,20.232,2.089,12,7,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1525,2100300121222210,33.517,5.55,8,7,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1526,2100300121220021,24.632,8.147,13,167,44,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1527,2100300121222100,24.229,4.226,30,54,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1528,2100300121220320,27.622,4.091,18,38,11,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1529,2100300121220312,24.09,4.579,30,49,8,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1530,2100300121220031,25.616,4.603,14,64,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1531,2100300121220322,17.349,3.654,12,14,10,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1532,2100300121220310,20.805,3.167,19,12,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1533,2100300121222011,28.808,3.728,22,25,7,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1534,2100300121220221,20.057,3.756,17,26,13,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1535,2100300121220233,11.163,3.854,17,32,9,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1536,2100300121220323,21.605,4.486,24,143,17,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1537,2100300121222021,18.243,4.651,21,8,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1538,2100300121220013,19.186,1.959,21,33,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1539,2100300121220203,22.878,7.354,16,53,23,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1540,2100300121222211,7.755,2.421,69,4,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1541,2100300121220210,24.099,4.614,14,29,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1542,2100300121220300,25.688,3.961,22,60,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1543,2100300121220302,20.341,3.821,10,19,7,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1544,2100300121222310,18.229,5.943,15,15,8,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1545,2100300121220213,14.756,6.865,17,36,10,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1546,2100300121222033,14.315,3.023,11,95,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1547,2100300121220100,25.551,3.576,21,91,15,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1548,2100300121220223,15.701,3.379,54,77,14,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1549,2100300121220130,1.054,2.144,110,3,1,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1550,2100300121222010,24.296,2.7,14,6,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1551,2100300121220321,20.137,4.289,17,37,10,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1552,2100300121220103,13.731,2.377,125,3,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1553,2100300121222030,18.891,3.114,23,56,11,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1554,2100300121220033,23.403,3.599,11,8,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1555,2100300121222103,13.737,2.215,16,102,8,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1556,2100300121220231,28.298,3.501,108,34,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1557,2100300121220332,21.801,3.979,15,8,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1558,2100300121220330,24.261,5.052,12,96,11,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1559,2100300121222101,19.215,3.84,23,11,7,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1560,2100300121222023,16.329,5.684,12,23,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1561,2100300121220122,25.625,3.829,10,8,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1562,2100300121202321,37.302,6.41,10,11,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1563,2100300121222123,22.668,3.534,12,29,9,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1564,2100300121220120,12.722,1.718,116,10,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1565,2100300121220201,46.574,6.215,15,46,9,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1566,2100300121220113,60.639,5.933,10,7,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1567,2100300121222110,24.128,4.502,14,3,1,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1568,2100300121220230,19.958,3.841,20,6,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1569,2100300121220112,34.258,3.763,10,3,1,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1570,2100300121220131,42.259,5.296,11,20,5,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1571,2100300121202323,6.887,2.325,36,2,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1572,2100300121222121,23.231,4.995,15,16,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1573,2100300121222012,10.649,1.16,39,4,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1574,2100300121222113,10.215,3.083,44,11,6,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1575,2100300121220301,20.225,6.606,10,2,1,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1576,2100300121222102,12.523,3.998,19,4,4,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1577,2100300121220032,29.868,3.407,14,3,3,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1578,2100300121220121,16.976,1.252,16,2,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1579,2100300121222130,19.966,5.589,14,2,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1580,2100300121221002,51.902,7.81,8,2,1,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1581,2100300121220102,4.225,1.04,18,3,2,SAN JUAN DE MIRAFLORES,2019,1,2019Q1,2019Q1,,0
1582,2100300121223221,28.23,6.401,73,142,18,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1583,2100300121223200,15.938,1.816,26,24,12,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1584,2100300123001310,30.3,3.874,12,63,10,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1585,2100300123001030,19.026,2.783,10,20,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1586,2100300123001102,21.751,3.582,11,54,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1587,2100300123001001,14.683,4.827,15,31,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1588,2100300123001010,15.871,2.684,19,135,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1589,2100300123001303,31.39,4.98,40,25,7,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1590,2100300121223232,24.641,2.884,26,40,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1591,2100300121223223,16.52,3.679,17,90,14,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1592,2100300121223023,11.778,2.746,34,6,5,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1593,2100300121222311,28.457,3.225,70,79,7,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1594,2100300123001123,21.515,3.12,19,23,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1595,2100300121222312,11.007,4.641,90,60,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1596,2100300123001020,14.248,1.865,17,15,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1597,2100300123001210,34.813,3.52,11,3,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1598,2100300121223222,16.346,2.431,33,23,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1599,2100300121223021,22.756,3.838,24,83,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1600,2100300121222211,7.755,2.421,69,4,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1601,2100300123001000,20.59,3.63,14,25,5,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1602,2100300123001301,22.219,2.917,16,30,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1603,2100300121222310,18.229,5.943,15,15,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1604,2100300121222302,19.587,4.941,18,23,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1605,2100300121222333,12.04,2.752,17,19,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1606,2100300123001021,20.428,4.037,21,41,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1607,2100300123001022,23.655,3.932,38,62,11,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1608,2100300123001023,23.432,4.501,11,151,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1609,2100300121222303,23.861,3.04,39,58,5,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1610,2100300121223220,8.607,4.225,17,17,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1611,2100300123001300,17.148,7.386,36,10,3,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1612,2100300123001003,23.457,3.592,13,18,9,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1613,2100300123001013,23.973,3.821,14,47,8,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1614,2100300121222321,26.063,3.706,22,35,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1615,2100300121223020,16.332,1.951,16,26,12,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1616,2100300121223231,21.988,8.247,14,105,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1617,2100300123001002,26.958,3.546,12,9,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1618,2100300123001012,10.855,2.56,12,15,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1619,2100300121223202,18.671,6.882,11,3,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1620,2100300123001302,22.331,3.405,35,162,12,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1621,2100300121222313,42.181,4.829,10,6,3,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1622,2100300123001320,33.507,4.012,11,10,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1623,2100300123001031,10.213,2.269,15,9,3,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1624,2100300121223203,26.045,5.807,10,27,7,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1625,2100300123001132,20.527,3.317,15,8,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1626,2100300123001213,14.215,2.005,17,6,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1627,2100300123001120,12.967,3.399,18,15,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1628,2100300123000113,14.334,5.802,12,20,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1629,2100300123001133,11.704,9.238,28,2,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1630,2100300121222331,20.072,3.061,9,13,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1631,2100300123000131,32.412,4.136,16,12,3,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1632,2100300121223022,12.291,3.788,84,10,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1633,2100300123001011,29.227,4.502,14,11,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1634,2100300123001122,27.584,5.439,17,14,6,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1635,2100300123001321,25.702,7.698,18,6,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1636,2100300121223213,20.837,3.585,12,20,4,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1637,2100300123001033,25.655,5.296,70,3,1,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1638,2100300121222332,15.857,4.914,15,4,2,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1639,2100300121222320,25.549,2.677,11,2,1,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1640,2100300121222322,6.742,0.855,10,4,1,VILLA EL SALVADOR,2019,1,2019Q1,2019Q1,2021Q2,0
1641,2100300120301230,20.26,2.551,34,75,14,LA PERLA,2019,1,2019Q1,2019Q1,,0
1642,2100300120301212,23.826,4.385,41,67,18,LA PERLA,2019,1,2019Q1,2019Q1,,0
1643,2100300120301210,35.112,4.289,62,20,8,LA PERLA,2019,1,2019Q1,2019Q1,,0
1644,2100300120301220,26.056,13.688,22,5,2,LA PERLA,2019,1,2019Q1,2019Q1,,0
1645,2100300120301203,29.306,6.11,16,44,12,LA PERLA,2019,1,2019Q1,2019Q1,,0
1646,2100300120301221,37.358,5.539,22,36,15,LA PERLA,2019,1,2019Q1,2019Q1,,0
1647,2100300120301213,35.303,4.61,31,48,15,LA PERLA,2019,1,2019Q1,2019Q1,,0
1648,2100300120301211,27.56,4.899,13,46,13,LA PERLA,2019,1,2019Q1,2019Q1,,0
1649,2100300120301202,25.106,4.64,40,26,9,LA PERLA,2019,1,2019Q1,2019Q1,,0
1650,2100300120301231,26.056,5.659,19,56,19,LA PERLA,2019,1,2019Q1,2019Q1,,0
1651,2100300120301232,22.649,7.448,17,211,6,LA PERLA,2019,1,2019Q1,2019Q1,,0
1652,2100300120300313,31.637,4.689,17,60,9,LA PERLA,2019,1,2019Q1,2019Q1,,0
1653,2100300120300331,22.96,10.663,6,4,2,LA PERLA,2019,1,2019Q1,2019Q1,,0
1654,2100300120301200,33.597,5.329,15,8,6,LA PERLA,2019,1,2019Q1,2019Q1,,0
1655,2100300120300312,25.647,3.593,13,3,3,LA PERLA,2019,1,2019Q1,2019Q1,,0
1656,2100300120301201,19.178,1.444,10,2,2,LA PERLA,2019,1,2019Q1,2019Q1,,0
1657,2100300121200022,21.494,6.705,11,12,3,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1658,2100300121022331,14.85,3.49,26,275,10,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1659,2100300121200030,25.499,11.131,26,144,30,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1660,2100300121022323,19.184,3.562,34,41,10,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1661,2100300121022330,19.125,2.77,14,32,10,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1662,2100300121200012,23.873,6.048,18,93,17,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1663,2100300121200013,20.785,6.21,32,31,12,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1664,2100300121200031,14.344,2.468,26,11,5,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1665,2100300121022321,31.07,4.402,24,78,8,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1666,2100300121200102,23.324,3.757,20,71,19,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1667,2100300121200120,24.744,3.006,30,11,7,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1668,2100300121200010,24.196,6.883,12,19,4,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1669,2100300121200011,19.664,3.322,12,17,6,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1670,2100300121022313,12.552,5.137,26,38,12,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1671,2100300121023223,9.621,2.585,105,28,4,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1672,2100300121023221,14.316,2.791,12,18,6,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1673,2100300121200101,20.108,6.203,14,6,3,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1674,2100300121200121,21.071,2.49,20,8,3,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1675,2100300121200112,18.625,3.296,19,123,6,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1676,2100300121200003,24.726,5.14,972,25,5,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1677,2100300121200001,16.965,4.374,10,6,3,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1678,2100300121200100,23.035,4.029,17,29,11,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1679,2100300121022322,26.385,5.721,19,15,6,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1680,2100300121200131,19.167,3.123,31,63,15,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1681,2100300121200110,19.41,4.532,50,27,7,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1682,2100300121200111,34.519,4.439,13,8,4,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1683,2100300121023202,7.03,2.153,58,9,2,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1684,2100300121200103,20.594,2.737,14,22,4,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1685,2100300121023220,6.953,1.972,101,31,5,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1686,2100300121201003,19.984,4.902,12,8,1,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1687,2100300121022332,34.225,3.987,23,10,5,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1688,2100300121022333,9.873,1.768,53,18,4,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1689,2100300121200021,21.299,5.282,56,5,3,SANTA ANITA,2019,1,2019Q1,2019Q1,2021Q3,0
1690,2100300123300311,20.498,6.247,25,28,8,SANTA MARIA DEL MAR,2019,1,2019Q1,2019Q1,,0
1691,2100300123300133,29.616,6.835,40,158,27,SANTA MARIA DEL MAR,2019,1,2019Q1,2019Q1,,0
1692,2100300123300313,35.626,6.131,16,5,4,SANTA MARIA DEL MAR,2019,1,2019Q1,2019Q1,,0
1693,2100300123300312,11.371,3.174,16,11,6,SANTA MARIA DEL MAR,2019,1,2019Q1,2019Q1,,0
1694,2100300123300113,20.242,6.479,21,50,3,SANTA MARIA DEL MAR,2019,1,2019Q1,2019Q1,,0
1695,2100300123300110,10.955,2.493,43,62,4,SAN BARTOLO,2019,1,2019Q1,2019Q1,,0
1696,2100300123300112,31.228,4.184,27,6,5,SAN BARTOLO,2019,1,2019Q1,2019Q1,,0
1697,2100300123300111,2.858,1.856,11,2,2,SAN BARTOLO,2019,1,2019Q1,2019Q1,,0
1698,2100300123300113,20.242,6.479,21,50,3,SAN BARTOLO,2019,1,2019Q1,2019Q1,,0
1699,2100300120111002,15.143,2.115,22,20,6,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1700,2100300120110131,11.542,3.258,64,6,1,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1701,2100300120111210,12.74,0.825,22,1,1,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1702,2100300120110311,14.769,7.636,19,8,4,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1703,2100300120111202,19.961,3.441,10,29,8,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1704,2100300120111220,3.458,2.466,115,9,5,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1705,2100300120111010,11.508,4.961,18,3,3,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1706,2100300120111100,10.85,0.738,48,15,1,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1707,2100300102332212,18.343,3.446,16,8,3,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1708,2100300120110312,55.825,6.031,17,7,4,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1709,2100300102332111,19.146,3.066,30,21,2,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1710,2100300120111022,9.73,1.817,22,4,3,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1711,2100300102332330,21.221,3.818,18,7,4,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1712,2100300120110331,22.462,3.731,18,10,6,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1713,2100300120111201,20.62,3.702,155,8,2,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1714,2100300120110313,14.597,2.717,30,19,4,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1715,2100300120111222,40.406,6.4,26,11,4,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
1716,2100300120111200,20.822,2.942,9,1,1,CARABAYLLO,2019,1,2019Q1,2019Q1,2021Q2,0
